Len	LD
361	1.0
205	0.0
177	0.0
176	0.4444
175	0.0
165	1.0
157	1.0
156	1.0
139	0.0
81	1.0
72	1.0
71	0.1667
64	1.0
63	0.4444
54	1.0
46	0.1667
1	1.0
42	0.0
72	1.0
73	1.0
84	0.1667
172	1.0
289	1.0
355	1.0
356	0.0
357	1.0
360	0.375
417	0.375
527	1.0
541	0.0
584	0.5
652	0.4444
653	0.4444
686	0.4444
704	0.5833
706	1.0
780	0.1667
790	1.0
911	0.4444
912	0.0
932	0.4444
1079	0.375
1102	1.0
1112	0.375
1113	0.375
1114	1.0
1123	1.0
1134	1.0
1135	1.0
1212	1.0
1226	0.0
1269	1.0
1271	1.0
1294	0.0
1338	0.0
1339	0.0
1372	1.0
1390	1.0
1392	1.0
1466	0.4444
1476	1.0
1598	0.0
1603	1.0
1736	0.1667
1790	1.0
1799	0.1667
1803	0.5833
1873	1.0
2068	1.0
2097	1.0
2098	1.0
2162	1.0
2229	1.0
2354	1.0
2362	1.0
2363	0.375
2372	1.0
2378	0.4444
2696	1.0
2823	1.0
2831	1.0
2838	0.4444
2865	0.1667
3162	1.0
3287	1.0
3289	1.0
3304	0.0
3309	1.0
3627	1.0
3752	1.0
3769	1.0
3788	1.0
3797	0.1667
3982	1.0
4081	1.0
4092	1.0
4843	1.0
4882	1.0
4907	1.0
4963	1.0
5240	1.0
5326	1.0
5846	1.0
5951	1.0
6008	0.2
6033	1.0
6101	1.0
6332	1.0
6359	1.0
7136	1.0
7689	1.0
7857	1.0
8771	1.0
8788	1.0
8792	1.0
8934	1.0
9384	1.0
9519	1.0
9591	1.0
9716	1.0
9061	1.0
8743	1.0
8188	1.0
7480	1.0
6493	1.0
6363	1.0
6324	1.0
6181	1.0
5378	1.0
4979	1.0
4103	1.0
3808	1.0
3277	1.0
3237	0.5
3024	1.0
2564	1.0
452	0.0
403	1.0
247	0.2
219	1.0
218	1.0
217	1.0
207	1.0
199	1.0
198	1.0
181	1.0
123	1.0
114	1.0
113	1.0
106	1.0
105	0.3333
96	1.0
88	1.0
43	0.0
42	0.0
30	1.0
31	1.0
42	0.3333
130	1.0
247	1.0
313	1.0
314	1.0
315	1.0
318	0.5
375	0.5
485	1.0
499	1.0
542	0.2
610	1.0
611	1.0
644	0.3333
662	0.5
664	0.2
738	0.0
748	1.0
869	1.0
870	1.0
890	0.3333
1037	1.0
1060	0.3333
1070	1.0
1071	1.0
1072	1.0
1081	0.5
1092	1.0
1093	1.0
1170	1.0
1184	1.0
1227	1.0
1229	1.0
1252	1.0
1296	1.0
1297	1.0
1330	1.0
1348	0.5
1350	0.5
1424	0.3333
1434	1.0
1556	1.0
1561	1.0
1694	1.0
1748	0.5
1757	0.5
1761	0.0
1831	1.0
2026	1.0
2055	1.0
2056	1.0
2120	1.0
2187	1.0
2312	1.0
2320	1.0
2321	1.0
2330	0.5
2336	1.0
2654	1.0
2781	1.0
2789	1.0
2796	0.3333
2823	0.3333
3120	1.0
3245	0.5
3247	0.5
3262	1.0
3267	0.2
3585	1.0
3710	1.0
3727	1.0
3746	0.5
3755	0.5
3940	1.0
4039	1.0
4050	1.0
4813	1.0
4852	1.0
4877	1.0
4933	1.0
5210	1.0
5296	1.0
5816	1.0
5921	1.0
5978	1.0
6003	1.0
6071	1.0
6302	1.0
6329	1.0
7106	1.0
7659	1.0
7827	1.0
8741	1.0
8758	1.0
8762	1.0
8904	1.0
9354	1.0
9489	1.0
9561	1.0
9746	1.0
9091	1.0
8773	1.0
8218	1.0
7510	1.0
6523	1.0
6393	1.0
6354	1.0
6211	1.0
5408	1.0
5009	1.0
4133	1.0
3838	1.0
3307	1.0
3267	0.1667
3054	1.0
2594	1.0
482	1.0
433	1.0
277	1.0
249	1.0
248	1.0
247	1.0
237	1.0
229	1.0
228	1.0
211	1.0
153	1.0
144	1.0
143	1.0
136	1.0
135	1.0
126	1.0
118	1.0
73	1.0
72	1.0
30	1.0
1	1.0
12	0.5238
100	1.0
217	1.0
283	1.0
284	1.0
285	1.0
288	1.0
345	1.0
455	1.0
469	1.0
512	1.0
580	1.0
581	1.0
614	1.0
632	1.0
634	1.0
708	0.4444
718	1.0
839	1.0
840	1.0
860	1.0
1007	1.0
1030	1.0
1040	1.0
1041	1.0
1042	1.0
1051	0.1667
1062	1.0
1063	1.0
1140	1.0
1154	1.0
1197	1.0
1199	1.0
1222	1.0
1266	1.0
1267	1.0
1300	1.0
1318	1.0
1320	1.0
1394	0.0476
1404	1.0
1526	1.0
1531	1.0
1664	1.0
1718	1.0
1727	1.0
1731	1.0
1801	1.0
1996	1.0
2025	1.0
2026	1.0
2090	1.0
2157	1.0
2282	1.0
2290	1.0
2291	1.0
2300	0.1667
2306	0.0476
2624	1.0
2751	1.0
2759	1.0
2766	1.0
2793	1.0
3090	1.0
3215	1.0
3217	1.0
3232	1.0
3237	0.3333
3555	1.0
3680	1.0
3697	1.0
3716	1.0
3725	0.1667
3910	1.0
4009	1.0
4020	1.0
4812	1.0
4851	1.0
4876	1.0
4932	1.0
5209	1.0
5295	1.0
5815	1.0
5920	1.0
5977	1.0
6002	1.0
6070	1.0
6301	1.0
6328	1.0
7105	1.0
7658	1.0
7826	1.0
8740	1.0
8757	1.0
8761	1.0
8903	1.0
9353	1.0
9488	1.0
9560	1.0
9747	1.0
9092	1.0
8774	1.0
8219	1.0
7511	1.0
6524	1.0
6394	1.0
6355	1.0
6212	1.0
5409	1.0
5010	1.0
4134	1.0
3839	1.0
3308	1.0
3268	0.1667
3055	1.0
2595	1.0
483	1.0
434	1.0
278	1.0
250	1.0
249	1.0
248	1.0
238	1.0
230	1.0
229	1.0
212	1.0
154	1.0
145	1.0
144	1.0
137	1.0
136	1.0
127	1.0
119	1.0
74	1.0
73	1.0
31	1.0
1	1.0
11	0.5238
99	1.0
216	1.0
282	1.0
283	1.0
284	1.0
287	1.0
344	1.0
454	1.0
468	1.0
511	1.0
579	1.0
580	1.0
613	1.0
631	1.0
633	1.0
707	0.4444
717	1.0
838	1.0
839	1.0
859	1.0
1006	1.0
1029	1.0
1039	1.0
1040	1.0
1041	1.0
1050	0.1667
1061	1.0
1062	1.0
1139	1.0
1153	1.0
1196	1.0
1198	1.0
1221	1.0
1265	1.0
1266	1.0
1299	1.0
1317	1.0
1319	1.0
1393	0.0476
1403	1.0
1525	1.0
1530	1.0
1663	1.0
1717	1.0
1726	1.0
1730	1.0
1800	1.0
1995	1.0
2024	1.0
2025	1.0
2089	1.0
2156	1.0
2281	1.0
2289	1.0
2290	1.0
2299	0.1667
2305	0.0476
2623	1.0
2750	1.0
2758	1.0
2765	1.0
2792	1.0
3089	1.0
3214	1.0
3216	1.0
3231	1.0
3236	0.3333
3554	1.0
3679	1.0
3696	1.0
3715	1.0
3724	0.1667
3909	1.0
4008	1.0
4019	1.0
4801	0.5238
4840	0.5238
4865	0.5238
4921	0.5238
5198	0.5238
5284	1.0
5804	0.5238
5909	0.5238
5966	0.3333
5991	0.5238
6059	0.5238
6290	0.5238
6317	0.5238
7094	0.3333
7647	0.5238
7815	0.5238
8729	0.5238
8746	1.0
8750	0.5238
8892	0.3333
9342	0.5238
9477	0.5238
9549	0.5238
9758	0.5238
9103	1.0
8785	0.5238
8230	0.5238
7522	0.5238
6535	1.0
6405	0.5238
6366	0.5238
6223	0.5238
5420	0.5238
5021	0.5238
4145	0.5238
3850	0.5238
3319	0.5238
3279	0.1667
3066	1.0
2606	0.5238
494	0.1667
445	0.5238
289	1.0
261	0.3333
260	0.0476
259	0.3333
249	0.5238
241	0.5238
240	0.5238
223	0.3333
165	0.5238
156	0.5238
155	0.1667
148	0.5238
147	1.0
138	1.0
130	0.1667
85	0.1667
84	0.1667
42	0.3333
12	0.5238
11	0.5238
88	0.5238
205	1.0
271	0.5238
272	0.3333
273	0.5238
276	1.0
333	1.0
443	0.5238
457	0.3333
500	1.0
568	0.0476
569	0.0476
602	1.0
620	0.1667
622	0.3333
696	0.4444
706	0.5238
827	0.0476
828	0.3333
848	1.0
995	0.1667
1018	1.0
1028	0.4444
1029	0.4444
1030	0.5238
1039	1.0
1050	1.0
1051	1.0
1128	0.5238
1142	0.3333
1185	0.5238
1187	0.5238
1210	0.3333
1254	0.3333
1255	0.3333
1288	1.0
1306	0.4444
1308	0.4444
1382	0.0476
1392	0.5238
1514	0.3333
1519	0.5238
1652	0.0476
1706	0.4444
1715	0.1667
1719	1.0
1789	0.5238
1984	0.5238
2013	0.5238
2014	0.5238
2078	0.5238
2145	0.5238
2270	0.5238
2278	1.0
2279	0.1667
2288	1.0
2294	1.0
2612	0.5238
2739	0.5238
2747	0.5238
2754	1.0
2781	1.0
3078	0.5238
3203	0.4444
3205	0.4444
3220	0.3333
3225	0.3333
3543	0.5238
3668	0.5238
3685	0.5238
3704	0.4444
3713	1.0
3898	0.5238
3997	0.5238
4008	0.5238
4713	1.0
4752	1.0
4777	1.0
4833	1.0
5110	1.0
5196	1.0
5716	1.0
5821	1.0
5878	1.0
5903	1.0
5971	1.0
6202	1.0
6229	1.0
7006	1.0
7559	1.0
7727	1.0
8641	1.0
8658	1.0
8662	1.0
8804	1.0
9254	1.0
9389	1.0
9461	1.0
9686	1.0
9191	1.0
8873	1.0
8318	1.0
7610	1.0
6623	1.0
6493	1.0
6454	1.0
6311	1.0
5508	1.0
5109	1.0
4233	1.0
3938	1.0
3407	1.0
3367	0.1667
3154	1.0
2694	1.0
582	1.0
533	1.0
377	1.0
349	1.0
348	1.0
347	1.0
337	1.0
329	1.0
328	1.0
311	1.0
253	1.0
244	1.0
243	1.0
236	1.0
235	1.0
226	1.0
218	1.0
173	1.0
172	1.0
130	1.0
100	1.0
99	1.0
88	0.5238
117	1.0
183	1.0
184	1.0
185	1.0
188	1.0
245	1.0
355	1.0
369	1.0
412	1.0
480	1.0
481	1.0
514	1.0
532	1.0
534	1.0
608	0.4444
618	1.0
739	1.0
740	1.0
760	1.0
907	1.0
930	1.0
940	1.0
941	1.0
942	1.0
951	0.1667
962	1.0
963	1.0
1040	1.0
1054	1.0
1097	1.0
1099	1.0
1122	1.0
1166	1.0
1167	1.0
1200	1.0
1218	1.0
1220	1.0
1294	0.0476
1304	1.0
1426	1.0
1431	1.0
1564	1.0
1618	1.0
1627	1.0
1631	1.0
1701	1.0
1896	1.0
1925	1.0
1926	1.0
1990	1.0
2057	1.0
2182	1.0
2190	1.0
2191	1.0
2200	0.1667
2206	0.0476
2524	1.0
2651	1.0
2659	1.0
2666	1.0
2693	1.0
2990	1.0
3115	1.0
3117	1.0
3132	1.0
3137	0.3333
3455	1.0
3580	1.0
3597	1.0
3616	1.0
3625	0.1667
3810	1.0
3909	1.0
3920	1.0
4596	1.0
4635	1.0
4660	1.0
4716	1.0
4993	1.0
5079	1.0
5599	1.0
5704	1.0
5761	0.3333
5786	1.0
5854	1.0
6085	1.0
6112	1.0
6889	1.0
7442	1.0
7610	1.0
8524	1.0
8541	1.0
8545	1.0
8687	1.0
9137	1.0
9272	1.0
9344	1.0
9569	1.0
9308	1.0
8990	1.0
8435	1.0
7727	1.0
6740	1.0
6610	1.0
6571	1.0
6428	1.0
5625	1.0
5226	1.0
4350	1.0
4055	1.0
3524	1.0
3484	0.1667
3271	1.0
2811	1.0
699	1.0
650	1.0
494	1.0
466	1.0
465	0.0476
464	1.0
454	1.0
446	1.0
445	1.0
428	1.0
370	1.0
361	1.0
360	0.4444
353	1.0
352	0.0476
343	1.0
335	0.4444
290	1.0
289	1.0
247	1.0
217	1.0
216	1.0
205	1.0
117	1.0
66	1.0
67	1.0
68	1.0
71	1.0
128	1.0
238	1.0
252	1.0
295	0.3333
363	0.0476
364	0.0476
397	0.0476
415	0.1667
417	0.3333
491	1.0
501	1.0
622	0.0476
623	1.0
643	0.0476
790	1.0
813	1.0
823	1.0
824	1.0
825	1.0
834	1.0
845	1.0
846	1.0
923	1.0
937	1.0
980	1.0
982	1.0
1005	1.0
1049	1.0
1050	1.0
1083	1.0
1101	0.1667
1103	0.1667
1177	1.0
1187	1.0
1309	1.0
1314	1.0
1447	0.5238
1501	0.1667
1510	0.4444
1514	0.1667
1584	1.0
1779	1.0
1808	1.0
1809	1.0
1873	1.0
1940	1.0
2065	1.0
2073	1.0
2074	1.0
2083	1.0
2089	1.0
2407	1.0
2534	1.0
2542	1.0
2549	0.0476
2576	0.5238
2873	1.0
2998	0.1667
3000	0.1667
3015	1.0
3020	1.0
3338	1.0
3463	1.0
3480	1.0
3499	0.1667
3508	0.1667
3693	1.0
3792	1.0
3803	1.0
4530	1.0
4569	1.0
4594	1.0
4650	1.0
4927	1.0
5013	1.0
5533	1.0
5638	1.0
5695	1.0
5720	1.0
5788	1.0
6019	1.0
6046	1.0
6823	1.0
7376	1.0
7544	1.0
8458	1.0
8475	1.0
8479	1.0
8621	1.0
9071	1.0
9206	1.0
9278	1.0
9503	1.0
9374	1.0
9056	1.0
8501	1.0
7793	1.0
6806	1.0
6676	1.0
6637	1.0
6494	1.0
5691	1.0
5292	1.0
4416	1.0
4121	1.0
3590	1.0
3550	0.1667
3337	1.0
2877	1.0
765	1.0
716	1.0
560	1.0
532	1.0
531	1.0
530	1.0
520	1.0
512	1.0
511	1.0
494	1.0
436	1.0
427	1.0
426	1.0
419	1.0
418	1.0
409	1.0
401	1.0
356	1.0
355	1.0
313	1.0
283	1.0
282	1.0
271	0.5238
183	1.0
66	1.0
1	1.0
2	1.0
5	1.0
62	1.0
172	1.0
186	1.0
229	1.0
297	1.0
298	1.0
331	1.0
349	1.0
351	1.0
425	0.4444
435	1.0
556	1.0
557	1.0
577	1.0
724	1.0
747	1.0
757	1.0
758	1.0
759	1.0
768	0.1667
779	1.0
780	1.0
857	1.0
871	1.0
914	1.0
916	1.0
939	1.0
983	1.0
984	1.0
1017	1.0
1035	1.0
1037	1.0
1111	0.0476
1121	1.0
1243	1.0
1248	1.0
1381	1.0
1435	1.0
1444	1.0
1448	1.0
1518	1.0
1713	1.0
1742	1.0
1743	1.0
1807	1.0
1874	1.0
1999	1.0
2007	1.0
2008	1.0
2017	0.1667
2023	0.0476
2341	1.0
2468	1.0
2476	1.0
2483	1.0
2510	1.0
2807	1.0
2932	1.0
2934	1.0
2949	1.0
2954	0.3333
3272	1.0
3397	1.0
3414	1.0
3433	1.0
3442	0.1667
3627	1.0
3726	1.0
3737	1.0
4529	1.0
4568	1.0
4593	1.0
4649	1.0
4926	1.0
5012	1.0
5532	1.0
5637	1.0
5694	0.2
5719	1.0
5787	1.0
6018	1.0
6045	1.0
6822	1.0
7375	1.0
7543	1.0
8457	1.0
8474	1.0
8478	1.0
8620	1.0
9070	1.0
9205	1.0
9277	1.0
9502	1.0
9375	1.0
9057	1.0
8502	1.0
7794	1.0
6807	1.0
6677	1.0
6638	1.0
6495	1.0
5692	1.0
5293	1.0
4417	1.0
4122	1.0
3591	1.0
3551	0.5
3338	1.0
2878	1.0
766	0.0
717	1.0
561	0.2
533	1.0
532	1.0
531	1.0
521	1.0
513	1.0
512	1.0
495	1.0
437	1.0
428	1.0
427	1.0
420	1.0
419	0.3333
410	1.0
402	1.0
357	0.0
356	0.0
314	1.0
284	1.0
283	1.0
272	0.3333
184	1.0
67	1.0
1	1.0
1	1.0
4	0.5
61	0.5
171	1.0
185	1.0
228	0.2
296	1.0
297	1.0
330	0.3333
348	0.5
350	0.2
424	0.0
434	1.0
555	1.0
556	1.0
576	0.3333
723	1.0
746	0.3333
756	1.0
757	1.0
758	1.0
767	0.5
778	1.0
779	1.0
856	1.0
870	1.0
913	1.0
915	1.0
938	1.0
982	1.0
983	1.0
1016	1.0
1034	0.5
1036	0.5
1110	0.3333
1120	1.0
1242	1.0
1247	1.0
1380	1.0
1434	0.5
1443	0.5
1447	0.0
1517	1.0
1712	1.0
1741	1.0
1742	1.0
1806	1.0
1873	1.0
1998	1.0
2006	1.0
2007	1.0
2016	0.5
2022	1.0
2340	1.0
2467	1.0
2475	1.0
2482	0.3333
2509	0.3333
2806	1.0
2931	0.5
2933	0.5
2948	1.0
2953	0.2
3271	1.0
3396	1.0
3413	1.0
3432	0.5
3441	0.5
3626	1.0
3725	1.0
3736	1.0
4528	1.0
4567	1.0
4592	1.0
4648	1.0
4925	1.0
5011	1.0
5531	1.0
5636	1.0
5693	1.0
5718	1.0
5786	1.0
6017	1.0
6044	1.0
6821	1.0
7374	1.0
7542	1.0
8456	1.0
8473	1.0
8477	1.0
8619	1.0
9069	1.0
9204	1.0
9276	1.0
9501	1.0
9376	1.0
9058	1.0
8503	1.0
7795	1.0
6808	1.0
6678	1.0
6639	1.0
6496	1.0
5693	1.0
5294	1.0
4418	1.0
4123	1.0
3592	1.0
3552	0.1667
3339	1.0
2879	1.0
767	1.0
718	1.0
562	1.0
534	1.0
533	1.0
532	1.0
522	1.0
514	1.0
513	1.0
496	1.0
438	1.0
429	1.0
428	1.0
421	1.0
420	1.0
411	1.0
403	1.0
358	1.0
357	1.0
315	1.0
285	1.0
284	1.0
273	0.5238
185	1.0
68	1.0
2	1.0
1	1.0
3	1.0
60	1.0
170	1.0
184	1.0
227	1.0
295	1.0
296	1.0
329	1.0
347	1.0
349	1.0
423	0.4444
433	1.0
554	1.0
555	1.0
575	1.0
722	1.0
745	1.0
755	1.0
756	1.0
757	1.0
766	0.1667
777	1.0
778	1.0
855	1.0
869	1.0
912	1.0
914	1.0
937	1.0
981	1.0
982	1.0
1015	1.0
1033	1.0
1035	1.0
1109	0.0476
1119	1.0
1241	1.0
1246	1.0
1379	1.0
1433	1.0
1442	1.0
1446	1.0
1516	1.0
1711	1.0
1740	1.0
1741	1.0
1805	1.0
1872	1.0
1997	1.0
2005	1.0
2006	1.0
2015	0.1667
2021	0.0476
2339	1.0
2466	1.0
2474	1.0
2481	1.0
2508	1.0
2805	1.0
2930	1.0
2932	1.0
2947	1.0
2952	0.3333
3270	1.0
3395	1.0
3412	1.0
3431	1.0
3440	0.1667
3625	1.0
3724	1.0
3735	1.0
4525	1.0
4564	1.0
4589	1.0
4645	1.0
4922	1.0
5008	1.0
5528	1.0
5633	1.0
5690	0.5
5715	1.0
5783	1.0
6014	1.0
6041	1.0
6818	0.5
7371	1.0
7539	1.0
8453	1.0
8470	1.0
8474	1.0
8616	0.5
9066	1.0
9201	1.0
9273	1.0
9498	1.0
9379	1.0
9061	1.0
8506	1.0
7798	1.0
6811	1.0
6681	1.0
6642	1.0
6499	1.0
5696	1.0
5297	1.0
4421	1.0
4126	1.0
3595	1.0
3555	0.375
3342	1.0
2882	1.0
770	0.375
721	1.0
565	1.0
537	0.5
536	0.1667
535	0.5
525	1.0
517	1.0
516	1.0
499	0.5
441	1.0
432	1.0
431	0.375
424	1.0
423	1.0
414	1.0
406	0.375
361	0.375
360	0.375
318	0.5
288	1.0
287	1.0
276	1.0
188	1.0
71	1.0
5	1.0
4	0.5
3	1.0
57	1.0
167	1.0
181	0.5
224	1.0
292	0.1667
293	0.1667
326	1.0
344	0.375
346	0.5
420	0.5833
430	1.0
551	0.1667
552	0.5
572	1.0
719	0.375
742	1.0
752	0.5833
753	0.5833
754	1.0
763	0.375
774	1.0
775	1.0
852	1.0
866	0.5
909	1.0
911	1.0
934	0.5
978	0.5
979	0.5
1012	1.0
1030	0.5833
1032	0.5833
1106	0.4444
1116	1.0
1238	0.5
1243	1.0
1376	0.1667
1430	0.5833
1439	0.375
1443	1.0
1513	1.0
1708	1.0
1737	1.0
1738	1.0
1802	1.0
1869	1.0
1994	1.0
2002	1.0
2003	0.375
2012	0.375
2018	0.1667
2336	1.0
2463	1.0
2471	1.0
2478	1.0
2505	1.0
2802	1.0
2927	0.5833
2929	0.5833
2944	0.5
2949	0.0
3267	1.0
3392	1.0
3409	1.0
3428	0.5833
3437	0.375
3622	1.0
3721	1.0
3732	1.0
4468	1.0
4507	1.0
4532	1.0
4588	1.0
4865	1.0
4951	1.0
5471	1.0
5576	1.0
5633	0.5
5658	1.0
5726	1.0
5957	1.0
5984	1.0
6761	0.5
7314	1.0
7482	1.0
8396	1.0
8413	1.0
8417	1.0
8559	0.5
9009	1.0
9144	1.0
9216	1.0
9441	1.0
9436	1.0
9118	1.0
8563	1.0
7855	1.0
6868	1.0
6738	1.0
6699	1.0
6556	1.0
5753	1.0
5354	1.0
4478	1.0
4183	1.0
3652	1.0
3612	0.375
3399	1.0
2939	1.0
827	0.375
778	1.0
622	1.0
594	0.5
593	0.1667
592	0.5
582	1.0
574	1.0
573	1.0
556	0.5
498	1.0
489	1.0
488	0.375
481	1.0
480	1.0
471	1.0
463	0.375
418	0.375
417	0.375
375	0.5
345	1.0
344	1.0
333	1.0
245	1.0
128	1.0
62	1.0
61	0.5
60	1.0
57	1.0
110	1.0
124	0.5
167	1.0
235	0.1667
236	0.1667
269	1.0
287	0.375
289	0.5
363	0.5833
373	1.0
494	0.1667
495	0.5
515	1.0
662	0.375
685	1.0
695	0.5833
696	0.5833
697	1.0
706	0.375
717	1.0
718	1.0
795	1.0
809	0.5
852	1.0
854	1.0
877	0.5
921	0.5
922	0.5
955	1.0
973	0.5833
975	0.5833
1049	0.4444
1059	1.0
1181	0.5
1186	1.0
1319	0.1667
1373	0.5833
1382	0.375
1386	1.0
1456	1.0
1651	1.0
1680	1.0
1681	1.0
1745	1.0
1812	1.0
1937	1.0
1945	1.0
1946	0.375
1955	0.375
1961	0.1667
2279	1.0
2406	1.0
2414	1.0
2421	1.0
2448	1.0
2745	1.0
2870	0.5833
2872	0.5833
2887	0.5
2892	0.0
3210	1.0
3335	1.0
3352	1.0
3371	0.5833
3380	0.375
3565	1.0
3664	1.0
3675	1.0
4358	1.0
4397	1.0
4422	1.0
4478	1.0
4755	1.0
4841	1.0
5361	1.0
5466	1.0
5523	1.0
5548	1.0
5616	1.0
5847	1.0
5874	1.0
6651	1.0
7204	1.0
7372	1.0
8286	1.0
8303	1.0
8307	1.0
8449	1.0
8899	1.0
9034	1.0
9106	1.0
9331	1.0
9546	1.0
9228	1.0
8673	1.0
7965	1.0
6978	1.0
6848	1.0
6809	1.0
6666	1.0
5863	1.0
5464	1.0
4588	1.0
4293	1.0
3762	1.0
3722	0.1667
3509	1.0
3049	1.0
937	1.0
888	1.0
732	1.0
704	1.0
703	1.0
702	1.0
692	1.0
684	1.0
683	1.0
666	1.0
608	1.0
599	1.0
598	1.0
591	1.0
590	1.0
581	1.0
573	1.0
528	1.0
527	1.0
485	1.0
455	1.0
454	1.0
443	0.5238
355	1.0
238	1.0
172	1.0
171	1.0
170	1.0
167	1.0
110	1.0
14	1.0
57	1.0
125	1.0
126	1.0
159	1.0
177	1.0
179	1.0
253	0.4444
263	1.0
384	1.0
385	1.0
405	1.0
552	1.0
575	1.0
585	1.0
586	1.0
587	1.0
596	0.1667
607	1.0
608	1.0
685	1.0
699	1.0
742	1.0
744	1.0
767	1.0
811	1.0
812	1.0
845	1.0
863	1.0
865	1.0
939	0.0476
949	1.0
1071	1.0
1076	1.0
1209	1.0
1263	1.0
1272	1.0
1276	1.0
1346	1.0
1541	1.0
1570	1.0
1571	1.0
1635	1.0
1702	1.0
1827	1.0
1835	1.0
1836	1.0
1845	0.1667
1851	0.0476
2169	1.0
2296	1.0
2304	1.0
2311	1.0
2338	1.0
2635	1.0
2760	1.0
2762	1.0
2777	1.0
2782	0.3333
3100	1.0
3225	1.0
3242	1.0
3261	1.0
3270	0.1667
3455	1.0
3554	1.0
3565	1.0
4344	1.0
4383	1.0
4408	1.0
4464	1.0
4741	1.0
4827	1.0
5347	1.0
5452	1.0
5509	0.2
5534	1.0
5602	1.0
5833	1.0
5860	1.0
6637	1.0
7190	1.0
7358	1.0
8272	1.0
8289	1.0
8293	1.0
8435	1.0
8885	1.0
9020	1.0
9092	1.0
9317	1.0
9560	1.0
9242	1.0
8687	1.0
7979	1.0
6992	1.0
6862	1.0
6823	1.0
6680	1.0
5877	1.0
5478	1.0
4602	1.0
4307	1.0
3776	1.0
3736	0.5
3523	1.0
3063	1.0
951	0.0
902	1.0
746	0.2
718	1.0
717	1.0
716	1.0
706	1.0
698	1.0
697	1.0
680	1.0
622	1.0
613	1.0
612	1.0
605	1.0
604	0.3333
595	1.0
587	1.0
542	0.0
541	0.0
499	1.0
469	1.0
468	1.0
457	0.3333
369	1.0
252	1.0
186	1.0
185	1.0
184	1.0
181	0.5
124	0.5
14	1.0
43	0.2
111	1.0
112	1.0
145	0.3333
163	0.5
165	0.2
239	0.0
249	1.0
370	1.0
371	1.0
391	0.3333
538	1.0
561	0.3333
571	1.0
572	1.0
573	1.0
582	0.5
593	1.0
594	1.0
671	1.0
685	1.0
728	1.0
730	1.0
753	1.0
797	1.0
798	1.0
831	1.0
849	0.5
851	0.5
925	0.3333
935	1.0
1057	1.0
1062	1.0
1195	1.0
1249	0.5
1258	0.5
1262	0.0
1332	1.0
1527	1.0
1556	1.0
1557	1.0
1621	1.0
1688	1.0
1813	1.0
1821	1.0
1822	1.0
1831	0.5
1837	1.0
2155	1.0
2282	1.0
2290	1.0
2297	0.3333
2324	0.3333
2621	1.0
2746	0.5
2748	0.5
2763	1.0
2768	0.2
3086	1.0
3211	1.0
3228	1.0
3247	0.5
3256	0.5
3441	1.0
3540	1.0
3551	1.0
4301	1.0
4340	1.0
4365	1.0
4421	1.0
4698	1.0
4784	0.3333
5304	1.0
5409	1.0
5466	0.6
5491	1.0
5559	1.0
5790	1.0
5817	1.0
6594	0.2
7147	1.0
7315	1.0
8229	1.0
8246	0.3333
8250	1.0
8392	0.2
8842	1.0
8977	1.0
9049	1.0
9274	1.0
9603	0.3333
9285	1.0
8730	1.0
8022	1.0
7035	0.3333
6905	1.0
6866	1.0
6723	1.0
5920	1.0
5521	1.0
4645	1.0
4350	1.0
3819	1.0
3779	0.5
3566	0.3333
3106	1.0
994	0.5
945	1.0
789	0.6
761	0.2
760	0.3333
759	0.2
749	1.0
741	1.0
740	1.0
723	0.2
665	1.0
656	1.0
655	0.0
648	1.0
647	1.0
638	0.3333
630	0.0
585	0.5
584	0.5
542	0.2
512	1.0
511	1.0
500	1.0
412	1.0
295	0.3333
229	1.0
228	0.2
227	1.0
224	1.0
167	1.0
57	1.0
43	0.2
68	0.3333
69	0.3333
102	1.0
120	0.5
122	0.6
196	0.5
206	1.0
327	0.3333
328	0.2
348	0.3333
495	0.0
518	1.0
528	0.5
529	0.5
530	1.0
539	0.0
550	0.3333
551	0.3333
628	1.0
642	0.2
685	1.0
687	1.0
710	0.2
754	0.2
755	0.2
788	0.3333
806	1.0
808	1.0
882	0.3333
892	1.0
1014	0.2
1019	1.0
1152	0.3333
1206	1.0
1215	0.5
1219	1.0
1289	1.0
1484	1.0
1513	1.0
1514	1.0
1578	1.0
1645	1.0
1770	1.0
1778	0.3333
1779	0.0
1788	0.0
1794	0.3333
2112	1.0
2239	1.0
2247	1.0
2254	1.0
2281	0.3333
2578	1.0
2703	1.0
2705	1.0
2720	0.2
2725	0.2
3043	1.0
3168	1.0
3185	1.0
3204	0.5
3213	0.5
3398	1.0
3497	1.0
3508	1.0
4233	1.0
4272	1.0
4297	1.0
4353	1.0
4630	1.0
4716	0.0476
5236	1.0
5341	1.0
5398	1.0
5423	1.0
5491	1.0
5722	1.0
5749	1.0
6526	1.0
7079	1.0
7247	1.0
8161	1.0
8178	0.0476
8182	1.0
8324	1.0
8774	1.0
8909	1.0
8981	1.0
9206	1.0
9671	0.0476
9353	1.0
8798	1.0
8090	1.0
7103	0.0476
6973	1.0
6934	1.0
6791	1.0
5988	1.0
5589	1.0
4713	1.0
4418	1.0
3887	1.0
3847	0.1667
3634	0.0476
3174	1.0
1062	0.4444
1013	1.0
857	0.3333
829	1.0
828	1.0
827	1.0
817	1.0
809	1.0
808	1.0
791	1.0
733	1.0
724	1.0
723	0.4444
716	1.0
715	0.0476
706	0.0476
698	0.4444
